start,end,x,y,left,right,middle,x1,x2,ctrl,shift,alt,win,window,repeats
1746057013350,1746057013411,893,545,1,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",8
1746057013418,1746057013471,893,545,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",6
1746057013478,1746057013478,893,544,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013501,1746057013501,915,510,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057013508,1746057013508,928,493,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013533,1746057013538,994,427,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",3
1746057013549,1746057013549,1063,372,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013558,1746057013558,1098,348,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013580,1746057013580,1162,302,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057013588,1746057013588,1191,280,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013612,1746057013618,1243,234,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",3
1746057013628,1746057013628,1252,223,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013644,1746057013644,1253,221,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013648,1746057013648,1254,219,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013660,1746057013660,1255,216,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013668,1746057013668,1255,211,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013692,1746057013698,1254,189,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",3
1746057013708,1746057013724,1250,177,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057013728,1746057013728,1246,172,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013739,1746057013749,1239,163,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057013758,1746057013758,1233,157,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013772,1746057013772,1229,152,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013778,1746057013778,1224,148,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013788,1746057013788,1221,144,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013804,1746057013804,1218,137,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013808,1746057013808,1217,130,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013820,1746057013820,1216,126,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013828,1746057013828,1216,121,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013838,1746057013838,1216,116,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013848,1746057013848,1217,112,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013858,1746057013868,1220,105,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057013878,1746057013878,1221,100,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013888,1746057013888,1229,91,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013898,1746057013898,1233,86,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013908,1746057013908,1238,80,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013918,1746057013918,1242,75,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",1
1746057013928,1746057013978,1248,68,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",6
1746057013988,1746057014058,1250,65,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",8
1746057014068,1746057014168,1250,65,1,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",11
1746057014178,1746057014188,1250,65,0,0,0,0,0,0,0,0,0,"MouseMonitor – Main.kt [MouseMonitor.main]",2
1746057014198,1746057014458,1250,65,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",27
1746057014468,1746057014468,1250,66,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014478,1746057014478,1258,90,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014488,1746057014488,1272,120,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014498,1746057014498,1290,154,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014508,1746057014518,1307,189,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057014528,1746057014528,1330,232,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014538,1746057014538,1368,307,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014548,1746057014548,1399,372,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014558,1746057014558,1414,403,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014568,1746057014568,1424,427,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014579,1746057014579,1438,456,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014588,1746057014588,1448,477,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014598,1746057014598,1456,498,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014608,1746057014608,1470,530,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014618,1746057014618,1473,538,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014628,1746057014628,1475,544,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014638,1746057014893,1476,546,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",26
1746057014898,1746057014898,1476,545,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014908,1746057014908,1474,537,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014924,1746057014924,1454,506,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014928,1746057014928,1440,490,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057014939,1746057014948,1419,468,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057014970,1746057014970,1363,418,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057014978,1746057014978,1347,406,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015001,1746057015038,1334,397,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",6
1746057015063,1746057015068,1332,397,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057015079,1746057015079,1334,397,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015088,1746057015088,1338,397,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015110,1746057015110,1348,399,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015118,1746057015118,1349,399,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015141,1746057015148,1356,401,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057015172,1746057015420,1358,401,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",27
1746057015428,1746057015428,1358,402,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015451,1746057015451,1358,406,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015458,1746057015458,1358,409,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015482,1746057015482,1359,412,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015488,1746057015488,1362,422,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015513,1746057015518,1365,445,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057015528,1746057015528,1365,450,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015543,1746057015548,1365,458,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015559,1746057015559,1364,461,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015568,1746057015568,1363,463,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015590,1746057015598,1355,472,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057015621,1746057015621,1318,512,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015628,1746057015628,1302,526,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015653,1746057015653,1284,541,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015658,1746057015658,1278,546,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015669,1746057015669,1272,548,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015678,1746057015678,1270,549,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015700,1746057015700,1269,550,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015708,1746057015708,1265,552,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015732,1746057015738,1247,572,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057015748,1746057015748,1240,585,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015763,1746057015763,1211,621,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015768,1746057015768,1209,624,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015779,1746057015779,1196,636,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015788,1746057015788,1186,643,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015809,1746057015809,1158,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015818,1746057015818,1127,673,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015828,1746057015828,1049,708,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015838,1746057015848,996,730,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057015858,1746057015858,897,773,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015868,1746057015868,863,788,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015878,1746057015878,826,806,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015888,1746057015888,784,820,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015898,1746057015898,771,823,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015908,1746057015948,764,824,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",5
1746057015959,1746057015959,764,818,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015968,1746057015968,765,809,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015978,1746057015978,766,800,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015988,1746057015988,767,794,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057015998,1746057015998,766,783,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016008,1746057016008,764,777,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016018,1746057016018,761,771,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016028,1746057016028,759,764,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016038,1746057016038,755,758,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016048,1746057016048,753,750,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016058,1746057016058,752,742,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016068,1746057016068,750,735,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016078,1746057016088,747,724,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057016098,1746057016138,746,721,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",5
1746057016148,1746057016168,745,721,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057016178,1746057016188,745,721,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057016198,1746057016208,743,721,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057016218,1746057016238,743,722,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057016248,1746057016248,741,724,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016258,1746057016258,738,728,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016268,1746057016268,736,734,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016278,1746057016278,733,739,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016288,1746057016288,730,742,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016298,1746057016298,728,746,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016308,1746057016308,727,749,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016318,1746057016318,725,752,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016328,1746057016328,724,754,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016338,1746057016358,723,756,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057016368,1746057016368,723,757,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016378,1746057016508,722,758,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",14
1746057016518,1746057016518,722,757,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016528,1746057016528,723,754,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016538,1746057016538,725,751,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016548,1746057016548,726,749,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057016558,1746057016638,727,747,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",9
1746057016648,1746057016708,727,747,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",7
1746057016718,1746057017698,727,747,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",99
1746057017708,1746057017938,727,747,0,0,0,0,0,1,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",24
1746057017948,1746057018118,727,747,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",18
1746057018128,1746057018128,728,747,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018138,1746057018138,731,747,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018148,1746057018148,735,745,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018159,1746057018159,736,741,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018169,1746057018178,730,740,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057018188,1746057018188,719,738,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018198,1746057018298,715,737,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",11
1746057018308,1746057018308,714,736,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018318,1746057018318,713,735,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018328,1746057018328,713,729,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018338,1746057018338,713,723,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018348,1746057018348,714,715,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018358,1746057018358,717,705,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018368,1746057018368,719,696,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018378,1746057018378,723,685,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018388,1746057018388,724,674,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018400,1746057018408,729,648,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057018440,1746057018440,736,605,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057018448,1746057018529,738,601,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",9
1746057018538,1746057018548,739,601,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057018558,1746057018568,741,600,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057018578,1746057018578,748,598,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018588,1746057018588,752,598,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018598,1746057018598,758,596,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018608,1746057018608,766,596,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018618,1746057018618,775,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018628,1746057018628,783,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018638,1746057018638,789,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018648,1746057018648,794,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018658,1746057018658,796,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018668,1746057018668,798,595,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057018678,1746057018678,800,594,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
